uslci_id,biosphere_id
0b15a3e1-8256-3722-a00c-6c30a37eaba3,49b29466-706e-42c3-ac8c-f89f9530cb60
7dec54db-36b8-353a-8ba4-bcdfd753eb3e,68f64fd1-01f5-43b4-b191-0aebfffcf293
6e043429-d778-3205-b63b-363d66f11ee8,05136060-b6a6-4383-ae42-6ca90aeec59a
3ccd7361-678b-3d31-97ce-e0141ec8a05e,d051c442-f206-4d70-844d-7d44dbbc3d8e
8b62aa62-618a-3242-9e67-279d64f0aea2,d45eed0a-e60a-46bb-a769-494f037c71bc
f0bad8ab-2f23-3e35-9c85-69e3a2c2762a,d45eed0a-e60a-46bb-a769-494f037c71bc
a12e0064-c4cf-37c6-beb8-aa7769d7ed0d,b1fedd38-0f13-4baa-a6e9-ccc453e5b2f5
f247b1f6-cf08-33dd-a00f-ffa5da949710,b1fedd38-0f13-4baa-a6e9-ccc453e5b2f5
c7a16664-fe01-38d9-be34-167e846c339c,ea6f1100-7fe4-4f66-92cc-a69fe2dcca77
a42b2b25-d3e4-386b-96c5-2833a3ec2e25,3e07d825-a98e-4cdc-afa3-610fa7739261
b3d4d9a4-76d3-3466-a055-fcff639300b0,96db42b8-64e4-4a84-9b16-cd8f73c615d6
ff49b1cf-352d-327c-aa05-56e69b955d7a,3e07d825-a98e-4cdc-afa3-610fa7739261
0b5dde18-808d-3361-acb2-83be954c5562,45e23e23-d952-4721-a514-2acfa5bfcab5
7b3ad362-b4b2-3132-a61a-c6c1418535aa,b608516c-d577-4957-bcaa-851c7377ada8
ba166b3a-4dd9-3fd9-bbea-8011b8366ccd,2df5a2fe-1ab2-48e7-a9a6-1085703b17be
1f5ba2fe-b60f-3dc1-a90d-8793834e77d3,23868338-42bc-4baf-a9e2-8e84ff8c92f1
b95b7297-e142-3808-88da-59e4a200f9fa,4e44630f-4197-4f05-809f-0fef07fba7d3
56b87958-b1e0-3cdc-a706-b715e04e2506,4e44630f-4197-4f05-809f-0fef07fba7d3
dc996f64-054d-3dc8-839a-225af3474889,4e44630f-4197-4f05-809f-0fef07fba7d3
5131a370-a6cf-3a72-8756-6aa30666e3f7,059e6a26-7035-4621-a360-c71c5778eec8
3f66feaf-cc5a-3683-921e-25bb857658f2,059e6a26-7035-4621-a360-c71c5778eec8
dc774c30-9706-3fa2-a8f8-1142ef900c6e,48e16ea8-128c-4d96-a4f4-668f12249434
38da4af2-8ce9-346c-aa76-5127edb832b5,016da38a-40a6-483c-b328-9782dc46e802
126bd48d-5d75-38f2-81f9-7a36dd22d219,0bb38d46-04e7-52f2-99de-5861a8220a49
5f1221a6-149b-3d9e-b122-94c4088af9c3,179c3a4c-4d0c-4928-b099-2652fac747cd
20f59f98-e174-31b5-9e11-3472b16529d6,1f4afa32-a9a2-40da-8396-104452cb637f
43aed9d7-5a9b-3f3e-8d51-cc8bebd9a9a1,1f4afa32-a9a2-40da-8396-104452cb637f
2b5534b6-a087-39a4-b659-fb733801dd9a,0bc097f2-00ee-416f-a275-2c05d1e6d482
d20b3f6a-a795-349c-b987-1dfc003f7903,5c238e5f-97c8-4837-8d67-48899ddd43be
3967526f-a8d4-373d-a771-d6b15194e99e,8732d8b5-7f41-498c-be37-5bcd7a802ee6
7b680a77-1b47-3ad7-8add-9eb584e4d38a,5c238e5f-97c8-4837-8d67-48899ddd43be
95490eeb-fffb-3828-ad0e-ebd731bbcedf,a6ad3fc7-c019-454f-a899-43be7913a598
f117b6e6-7e3d-3470-90b8-36f171ad4c14,1f4afa32-a9a2-40da-8396-104452cb637f
86ee747d-f4c0-3f77-b988-38b81c6a5b00,ec4a104f-eab5-4a06-bd0a-e1c34d888718
74992ee4-5589-3cfc-a4eb-ecfee3fe132e,a998fad5-65bc-4ea9-905b-df4d5e667358
34b07e52-3833-3665-aeec-01aed3f78362,e0346157-1f0e-4bf9-b234-78fead761e18
0c708119-2e2d-3534-ad8a-fcecb013efbe,9dc481e4-e4cd-4cb1-a03e-d539f774e958
dbfe33c6-621c-3122-80db-f1c2b387969b,ec4a104f-eab5-4a06-bd0a-e1c34d888718
36461f75-8fd6-3d69-9ef7-f52f3a13641e,7c02a013-712f-4588-bfd8-247078e0f4d8
a599621a-cc11-377b-a415-a8eea0fb8fd7,73a06727-fec3-4d8d-8de5-ef1a0cc2c280
ebd73abe-4b80-3953-84e6-c45440144842,cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec
ae36d892-2c7c-3367-a68d-796ece73166e,cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec
09dc3fe9-7e57-321f-9e04-34375bf2a0b7,e3e8f6a2-c45e-4685-9859-698b2eadaf5b
3f8a34ba-763d-3596-84fc-736361389987,4b51a9d0-4100-49c1-8d47-ec47eb51c58a
6c0ce542-ef71-3859-97b8-02b6f245e289,7a65d41a-561b-4090-bd81-13672abce16f
f3fc617b-37c1-30cf-98c1-90db97d896cd,7a65d41a-561b-4090-bd81-13672abce16f
51b0c1cb-31f8-3729-972a-1da393ebd2f6,e3e8f6a2-c45e-4685-9859-698b2eadaf5b
f1cdcdc8-5284-3d7c-8d2e-679484c3a06d,e3e8f6a2-c45e-4685-9859-698b2eadaf5b
f0d5bb01-d2e1-3430-89c7-f50fc9c131a3,eb23cf3a-b866-458d-94b3-9aee4145fcc9
a8e97a9b-b6f1-348a-b118-c546f7cf6f4e,c3de45a3-e6fd-494e-aa85-d352b478e87b
c98dbab1-264d-348d-8adc-69b31ad20389,eb23cf3a-b866-458d-94b3-9aee4145fcc9
2be82b92-e9de-345a-b10d-ab77f2530807,d157416d-db9b-4f88-a7f3-a9a5f1ea88f2
c7de4aea-e3ab-3a99-afce-640e99f774da,d157416d-db9b-4f88-a7f3-a9a5f1ea88f2
bffbba00-357a-3d54-8f8b-bdd5476ba8a3,3cea246d-706f-4280-ac52-3c7590e8fa7f
39957353-ec06-3aca-8f9b-b2d10a8fc0e4,061c7a46-3728-48fa-8240-7a8841e6ca6f
2fdec2ef-fd46-3616-a52a-e69b9e447a06,78a0fa8b-3e30-45c2-ad50-290c3b608c84
0c63758a-3b57-31a2-a3ca-8b97c1bfab4b,061c7a46-3728-48fa-8240-7a8841e6ca6f
7a4d317f-256d-3438-8a96-90ece2935d31,d157416d-db9b-4f88-a7f3-a9a5f1ea88f2
837af52a-087b-3f51-8a1a-1a0c19f6fbc5,18452b50-8c57-41d2-bbdd-37996c455771
1de6d0d4-b213-330d-911e-d5b4210886a7,92ee2fc1-238c-465d-9887-418af42db9c7
ba19fa0d-3d99-3e1c-89d5-3b539e931b07,92ee2fc1-238c-465d-9887-418af42db9c7
aa621e8d-c953-3986-ac3c-0e6f67568a2d,0e8f17d0-3e52-4f6f-bef9-60f6007a7aab
49e19efb-cafa-3365-97b1-59f82d70668a,f3d5fd96-8805-4d3d-867a-5df27975b07f
d53f3aac-465f-341c-ac4e-2644e632466b,f3d5fd96-8805-4d3d-867a-5df27975b07f
da3e01c8-7dec-3bce-97d7-a2a787b9bd79,f3d5fd96-8805-4d3d-867a-5df27975b07f
031590c9-2a66-3ecc-8f20-613e5fe40c1a,d78a3d22-4bed-4ad3-8a9c-1cc4645188d0
4ac8906b-2b86-3d7a-8873-c5dcbe6b5d2a,cbaca555-e09c-4dc6-bdc3-60e6f8a784f9
30d318c7-a745-3287-b076-d41085339692,ff45a199-18e0-4777-886b-e2d0422d2f82
c8105d36-b64a-3b20-92bb-0208703c96a4,ff45a199-18e0-4777-886b-e2d0422d2f82
c449bc14-a760-36e4-8be1-db6a8a3219f0,b4604f84-4a09-412e-86ed-078533d9da5d
5f18c593-bdf8-38ba-81ce-c57bcec11815,d1528862-956f-4441-b2ac-cce8ae963805
683830a2-3551-3b38-9133-b8934dc0e38b,65bafee0-9f42-4788-af33-4df48d0e7f65
dfe12a39-85ce-3a73-b099-ff45df1dd3cb,42a2f3e7-5393-4a69-9b0b-f70a9139ee24
73cd9398-29ee-358a-b861-d2ee61250ca9,42a2f3e7-5393-4a69-9b0b-f70a9139ee24
7b5601ee-a0d5-3a58-9708-a61627b6e412,42a2f3e7-5393-4a69-9b0b-f70a9139ee24
3d558588-1b21-320f-b384-5d25c8a87bf4,b37294bd-947d-4f35-b9e6-3eb259c05ff5
1f069a1b-2e83-3da7-9951-9e367d5055f7,3410aa09-a803-4bdc-8f10-f03f1760851a
6a38f1ca-d543-3849-80c3-b0b1c2203901,c89708f7-cb6c-4691-b8cc-cf2cb03b14a6
18468fe8-cc1d-30ed-b551-db018a842e5c,dc64ecac-a65f-4d9a-9de6-557f1135659f
ca76c78a-c30b-350f-8a95-81654439d5d9,dc64ecac-a65f-4d9a-9de6-557f1135659f
fd25a643-2f71-3186-8527-595cbee7d18a,90ba480e-f2f2-4ee8-8299-da906df00058
dd483756-bd45-3ce8-9dcc-42905f124b8b,d896ced7-a107-4017-b284-d95a8ef3e735
ba9cee15-a144-3c38-9a3b-36931d4e64e9,d896ced7-a107-4017-b284-d95a8ef3e735
30f8d7d6-9da9-3751-b334-b0f0e6fc61e1,d896ced7-a107-4017-b284-d95a8ef3e735
095a415d-124e-3060-93cc-94715d682795,faca26d7-b953-4dd6-94a9-7b8975452e1c
4058f173-6364-3924-b794-e821cc1ab514,faca26d7-b953-4dd6-94a9-7b8975452e1c
38ae373e-2464-301a-b381-69d988180719,14059c6a-2b32-4818-a9dc-93b8f21df2b3
35fcfbb9-8a7c-3bd2-81ec-fcd5f3fdc02c,14059c6a-2b32-4818-a9dc-93b8f21df2b3
8f3ba062-365c-3cde-9776-3c32ec142c78,2c5362e9-ff22-46b4-9dad-3c765df0ac3f
13d46c14-b622-3807-9b13-5a65daed56af,ec9b8886-22ef-452b-9347-88dd1ab3a6a5
f5bb2d1e-1a7a-3587-8922-d711ec7e6ea4,981ea86a-b527-4e29-b092-f16d2cd57e45
e6795f1d-b31b-336a-9b89-e796b3e6bbff,34550110-0552-46d2-b07d-6b9599892278
d1116645-2498-3142-ab1c-cac0c591a10f,d3805249-4c8b-48fb-8843-a7765b8d1322
dd3a1d86-a06c-3a57-8920-3a8b69fc5bbe,34550110-0552-46d2-b07d-6b9599892278
bcf0e320-107e-3198-80ed-fd4108a460bb,d3805249-4c8b-48fb-8843-a7765b8d1322
29062934-5eba-3003-930e-86cf420021d4,46e6f5f7-6541-494f-a9bb-66918fb5d592
d8cc74fd-dec4-3720-95d3-086d9616a67b,e395a1a3-6915-4b72-a533-ff1a82fc3da1
5a576c3d-b3c9-3fba-9bd7-de61fb2611a6,46e6f5f7-6541-494f-a9bb-66918fb5d592
22db4f89-a507-39e6-9ef5-8e2e673bdcf9,a4f6341b-1762-4222-9024-bfd91f63588f
494bf4dc-25c0-32b5-bbd1-ba966dc756bd,e395a1a3-6915-4b72-a533-ff1a82fc3da1
04d56315-5421-37c2-be58-c31c260f6dcb,f809b5e9-ed1b-4117-8bc7-9acf883ec7f5
29637b53-483d-32a4-87da-076986da2327,f809b5e9-ed1b-4117-8bc7-9acf883ec7f5
8c29b66b-463e-36f3-aefb-45fb681af70c,06f0a67c-ec68-435d-8c32-0decd79a4a1a
362f59ba-5bb1-3a44-aaa1-ce7a3e60d0e2,06f0a67c-ec68-435d-8c32-0decd79a4a1a
ad2c3a24-d0e3-3889-ab6f-007b222adb29,06f0a67c-ec68-435d-8c32-0decd79a4a1a
9a36d2c5-a47d-3020-9dd2-00b6713b2e0c,06f0a67c-ec68-435d-8c32-0decd79a4a1a
965559ab-5030-3177-aac3-37f7f6a339e2,06f0a67c-ec68-435d-8c32-0decd79a4a1a
81246296-4d1b-3803-a848-f7c2d724e8f3,fbe48c6a-321d-44ae-8883-b6fa4e0f4e77
24d6d40b-0edb-3dd3-a2fa-b919ae581efb,594fdc19-25cd-4c22-b3f3-58b1f2f42965
a5165d09-696c-328d-9236-09463058e16e,594fdc19-25cd-4c22-b3f3-58b1f2f42965
b9c76df0-abef-3d80-b721-fb28ed6976c1,921ddc9c-6898-4ad0-a00d-7c9add941c85
314e4cef-5385-3262-bdb6-a756c7817579,ff65658c-2d39-44a2-b23e-7ec3c644f064
0013ab12-59fa-34b6-88f6-c0e4365d6286,ff65658c-2d39-44a2-b23e-7ec3c644f064
bf5adc3d-6ae1-3512-95f9-37473f0c033a,765546a9-b056-4d27-ad14-2f016511bdcb
0c7bf457-0e1a-3f6f-9fab-1fc556516e25,2baa4381-b781-4f5e-90de-508b0fa3fd1f
aacb5c36-6127-35d7-89cc-f25b89b85ff1,2e0c9efa-d55c-49db-8be3-0376d5921ff4
f5936996-ef49-39ad-9cf0-591b0e026f7d,97e498ec-f323-4ec6-bcc0-d8a4c853bae3
2b8613fe-c7db-355d-9754-baebbc92512f,7880e65c-0321-4295-ba55-3186ad36e489
7653c2d3-330a-3634-8bfe-c15c423bc091,ff65658c-2d39-44a2-b23e-7ec3c644f064
ce7ca5a4-4642-3f68-b2e6-61853872844d,e0401210-0377-4670-84af-12247ca20bed
b4c094ec-a1fe-3f0e-9d52-1944a346f777,97e498ec-f323-4ec6-bcc0-d8a4c853bae3
f7f0fff9-09a3-3ba2-93c9-cde93f1bb4ae,2e0c9efa-d55c-49db-8be3-0376d5921ff4
0e8bf072-b48b-38b0-8c24-7de78a475769,0ace7678-a181-48e8-8728-d912a8b56c57
3de3cc33-8288-31dc-9fd5-82469d941d07,7b192eb2-644e-544a-9299-4a79cb4dd479
ae2224fa-e8bb-3d31-bdba-5be2b687c84c,a3102816-c649-4240-b0d1-0e60b08371ec
7c699d2a-6812-358b-847f-a7bfe515cd9d,395386b2-5696-4288-b076-adbdf2038dd3
a6ef0d41-eede-3377-957e-0bdee5f8aa1e,bd601c88-f05e-436a-b4ab-5b3d4fb29882
05fc96ec-25db-3da2-9706-83d0a6165852,a0e98cdc-79cd-4073-9713-c1a48238883a
95f4b6ba-e403-398e-b82b-876eaa86e68f,a3102816-c649-4240-b0d1-0e60b08371ec
6cf0b9ec-7a0a-35ab-b33b-cd7d3bd9b818,feb606a8-c259-4169-9652-6b38467739f7
ad23a3cb-92b1-396e-b92c-b0064edfbd75,b9660786-7a4e-408f-9474-f58877b329a6
1633cea3-311a-3667-a428-419522a8065d,b9660786-7a4e-408f-9474-f58877b329a6
854dd1a0-00d8-3f1c-a134-26f136cd3fd7,87883a4e-1e3e-4c9d-90c0-f1bea36f8014
65b5d5dd-95b5-36b2-8cb0-7c5501ff1e32,87883a4e-1e3e-4c9d-90c0-f1bea36f8014
be30a83d-8a35-3325-9d73-b5028bea5db5,87883a4e-1e3e-4c9d-90c0-f1bea36f8014
7defcc4b-a2bf-3f58-9d22-44af257d871c,736f52e8-9703-4076-8909-7ae80a7f8005
d9134087-d959-37a7-b2b0-6c8a620f4c4d,fb005c47-7b90-41f3-a5ca-f0eb11db354a
1b77af6c-63a9-3aa3-90e6-a0784756df75,13331e67-6006-48c4-bdb4-340c12010036
048c7312-0e5b-3645-8047-eb4413d2a2d6,bc069d24-fbbd-4c05-8b6e-4089dc8249ae
a09f4a1f-6def-3b88-bc34-fa5de97014e5,13331e67-6006-48c4-bdb4-340c12010036
37ffbf4b-d757-3cec-9cdf-c98fde8149ff,c36f35d1-e815-4c85-8686-1a2d21264a2c
84726b95-b352-3807-87c6-e6dd2165932c,c36f35d1-e815-4c85-8686-1a2d21264a2c
8854495b-8878-345b-a602-361ab39d2b0d,6df9ea09-115a-4678-9f30-d92c877a46ec
8cd61983-018e-388a-88f1-dd026900572a,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d
01894008-2dcb-3311-a718-850bdc1ccbc7,09f735ea-0a87-4e19-a660-d044db3a7118
45fbd333-6c94-3e67-88b9-5631594c1e38,ca389e38-d086-4527-914c-9c09ea14ae4d
0c8c152b-e019-3086-8e08-3c224b91373b,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d
c3cd0aef-c66d-314c-9fe6-738d1a4202ef,aa87ecd1-b103-4f43-b8dc-d44785c43fd4
627ef3a5-9a70-3fb9-8bb7-2792eddec502,d30c7d00-977b-44f7-bab1-eb11c2a5c589
86ada800-0f49-3d36-aeb7-607b9cb4bd73,a93b1c8a-f6f3-4cfa-b83d-a655ff57ef6e
2975273d-d4e8-3568-9433-a2ccedd0e769,aa87ecd1-b103-4f43-b8dc-d44785c43fd4
7a795e15-85c9-3b42-b787-877707680d93,b4c2f1fd-079a-4afc-8acb-67d1c4465c00
5aaca76f-ed8b-3dc6-9cb3-597421c567ac,fc840c3f-dbcd-4175-9bc2-7fba64501e39
210ccdd0-e1bd-36ad-820a-afa7bc13ecf8,9495989d-ca0f-4c30-a301-9aa8ae006676
167f0698-d20f-3961-bd1d-6dbcfd718ebd,9495989d-ca0f-4c30-a301-9aa8ae006676
801538c6-6acb-3b81-ad20-e1eb4499de6d,3fe03409-76e1-4228-8fd7-77c4c6a0d9f3
378f29e0-5eee-34dc-bda0-36fa2372aca8,f4cf8d5c-f030-4b55-a3af-e3c20b855ee8
a63fdbc0-0c6a-33df-a035-71dc7fc7705b,34b96163-a3df-4bc1-8224-e2a9fe01b23f
4c9db573-de0a-3bc6-a09e-6f4f41f74913,77927dac-dea3-429d-a434-d5a71d92c4f7
e1e1d259-a57b-31c1-af50-c409afbf61d1,2b2369a4-26bb-4b18-8479-752fdf7a5e7f
9de688f4-2302-3557-b50c-0f1d304977f4,77927dac-dea3-429d-a434-d5a71d92c4f7
ffb7ecc5-19f2-372d-bacc-3306a0f588af,5df5cb9f-812c-4ce8-ab1c-df6ab4d31900
dde20124-511b-3e0d-8834-5ddd88e15cba,b2dc8668-86de-4207-b20e-dc81dea63c98
a6ec695d-c0d4-36a0-8ce6-afaa4239590c,c49fb4cd-eed0-4438-9052-9612473cdbae
9a0fd2fa-b591-305d-8f06-3f2d6369757e,77927dac-dea3-429d-a434-d5a71d92c4f7
828d69ef-70e9-3bde-ba07-6e258ceed757,34b96163-a3df-4bc1-8224-e2a9fe01b23f
2748fe77-0836-31cb-a501-4aea92e442c2,77927dac-dea3-429d-a434-d5a71d92c4f7
4377e096-cf59-381a-ae6f-8f12185295c3,5df5cb9f-812c-4ce8-ab1c-df6ab4d31900
03b09d8e-db07-3c6a-bce5-2dc0087dcd0d,77927dac-dea3-429d-a434-d5a71d92c4f7
a0eb7d41-1d2e-37b2-9969-1758504bd806,b2dc8668-86de-4207-b20e-dc81dea63c98
f6c4c10c-4fda-34d0-a6bb-3923a034c26a,ad1ed615-e2cf-49e3-bd34-4589b4583222
8bcf9038-b8de-3fe9-a497-7df9f4d2e3d4,ad1ed615-e2cf-49e3-bd34-4589b4583222
1c6780c5-6d85-377a-a6c3-bad80ad32743,84e56689-d3d4-4f9b-831d-e4e83046ce2c
db0b47cf-3c13-3958-9e37-70222d72e5e1,8cd82962-d90f-409a-b3c1-961d5365d338
7bad02a4-db5a-36f7-ad3e-b9c6a9c783ad,077b92b0-0610-48ba-9ff8-55c13e98364b
2961b64e-06ee-32d0-813c-81e17ae33b41,077b92b0-0610-48ba-9ff8-55c13e98364b
8b52cfad-553c-3a09-b080-5eb1e93b7eca,f9055607-c571-4903-85a8-7c20e3790c43
d6011744-04ee-31f6-b35a-57ba4ccf6bb4,64f81516-52e1-4ce6-a22c-84d3f7cc9a53
c0601aaa-5cd5-3c7c-96aa-1451ea081363,8cd82962-d90f-409a-b3c1-961d5365d338
